state,theta,phi,acceleration,height
3,11.7,-33.71,-1089.48,8034.06
3,-1.98,-13.57,-1092.85,8017.86
3,28.76,-14.28,-1090.34,8020.99
3,-23.9,-16.39,-1100.65,8026.67
3,-22.1,2.95,-1079.54,8030.62
3,-7.98,-26.85,-1084.88,8027.95
3,11.77,9.91,-1093.15,8037.53
3,3.35,-12.45,-1110.67,8034.73
3,-8.41,10.16,-1104.88,8034.8
3,6.54,18.92,-1103.24,8045.22
3,-42.96,-4.58,-1117.74,8057.64
3,3.9,17.69,-1104.17,8068.67
3,0.15,-11.54,-1121.17,8055.67
3,-6.96,20.59,-1117.36,8054.31
3,-22.44,29.35,-1111.48,8039.92
3,-8.24,-2.52,-1111.43,8019.16
3,22.22,18.71,-1115.24,8011.18
3,6.8,5.53,-1109.31,8026.27
3,-16.28,-16.47,-1102.69,8032.74
3,4.73,-22.19,-1087.57,8021.85
3,5.22,-0.59,-1068.26,8016.62
3,8.26,31.54,-1060.11,8019.06
3,-28.4,7.47,-1064.96,8009.23
3,-26.47,-12.74,-1060.18,8019.92
3,19.97,23.42,-1042.4,8008.03
3,-6.79,12.99,-1037.8,8005.35
3,-38.43,35.06,-1031.82,8015.69
3,32.11,-0.98,-1025.06,8020.3
3,-17.47,-29.62,-1022.85,8022.02
3,3.63,3.41,-1033.57,8017.62
3,7.65,37.36,-1039.33,8015.04
3,32.23,12.3,-1041.52,8022.28
3,23.8,4.23,-1058.68,8010.7
3,9.28,-19.59,-1046.33,8001.69
3,-22.04,12.45,-1062.39,8006.56
3,-6.86,-6.28,-1060.42,7989.96
3,-23.37,-13.1,-1063.48,7991.19
3,-12.66,6.21,-1065.57,7983.87
3,-34.36,-4.37,-1069.76,7971.14
3,-7.59,-1.81,-1083.73,7955.98
3,-24.38,28.57,-1072.69,7966.43
3,-15.49,4.08,-1075.14,7962.63
3,19.13,-9.7,-1108.52,7956.94
3,-24.99,-9.65,-1114.08,7965.49
3,-27.2,14.88,-1100.66,7962.58
3,-19.74,-3.81,-1104.37,7951.39
3,44.87,15.15,-1103.24,7944.8
3,9.85,43.54,-1094.32,7936.98
3,3.14,15.62,-1078.58,7918.99
3,-38.6,6.74,-1083.59,7922.63
3,25.35,-6.5,-1076.84,7933.75
3,19.12,-15.09,-1091.83,7936.39
3,-16.76,-9.66,-1097.03,7956.23
3,24.16,34.48,-1103.36,7945.49
3,-27.48,21.91,-1095.0,7951.71
3,-1.22,-36.35,-1091.24,7933.5
3,-6.2,5.68,-1098.48,7924.68
3,23.04,-11.81,-1097.08,7903.97
3,-25.91,14.66,-1086.53,7910.11
3,-17.05,14.37,-1070.68,7914.63
3,12.07,-14.41,-1060.39,7904.57
3,13.49,-7.18,-1039.55,7913.89
3,-23.71,-10.82,-1020.82,7925.19
3,-9.82,-27.58,-1010.44,7927.89
3,7.3,24.71,-1016.87,7927.87
3,11.6,26.3,-1025.95,7935.24
3,-1.34,30.22,-1027.96,7927.52
3,-31.2,-11.91,-1006.79,7917.9
3,-17.52,-14.38,-1024.79,7897.75
3,12.19,12.12,-1015.07,7894.07
3,37.25,-19.15,-1012.16,7903.48
3,27.0,26.5,-1026.99,7896.86
3,43.1,-14.75,-1027.63,7913.6
3,18.53,-14.7,-1030.91,7918.68
3,1.33,12.08,-1032.67,7904.93
3,-12.45,11.31,-1036.05,7900.6
3,-48.86,8.55,-1049.3,7911.17
3,20.79,-7.34,-1043.96,7914.29
3,6.54,-10.35,-1060.39,7913.62
3,-12.24,-5.39,-1069.13,7920.67
3,-8.34,-33.76,-1069.72,7937.12
3,11.31,-16.34,-1058.32,7933.47
3,9.83,-0.89,-1078.88,7950.34
3,10.32,17.91,-1082.92,7938.99
3,-13.42,64.51,-1081.35,7954.18
3,26.78,6.76,-1074.12,7947.01
3,-22.35,-23.36,-1093.64,7957.89
3,0.62,0.13,-1089.98,7947.44
3,8.93,15.35,-1083.27,7950.06
3,-7.64,-3.42,-1077.85,7952.54
3,-12.95,28.15,-1082.73,7951.08
3,0.65,-24.08,-1078.78,7953.43
3,-1.83,6.32,-1075.41,7956.18
3,-1.94,-14.08,-1069.87,7943.77
3,14.77,-0.41,-1064.07,7959.83
3,-11.45,2.08,-1083.96,7962.49
3,14.56,-10.09,-1095.25,7965.93
3,-15.3,-30.32,-1096.85,7951.77
3,-25.13,9.35,-1092.03,7964.91
3,-28.47,-15.97,-1087.54,7945.45
3,5.38,-24.4,-1092.44,7933.42
3,-31.67,11.28,-1089.85,7927.93
3,-4.04,-15.49,-1088.05,7919.15
3,5.6,21.05,-1081.39,7919.61
3,-4.81,9.14,-1089.0,7920.9
3,26.67,-1.32,-1063.99,7916.14
3,22.41,24.75,-1072.11,7914.68
3,-2.01,5.26,-1079.23,7932.88
3,9.72,14.52,-1084.08,7926.23
3,16.88,-35.91,-1072.94,7929.05
3,8.69,38.5,-1066.31,7924.68
3,-5.57,-46.22,-1089.24,7908.45
3,18.57,-3.78,-1102.58,7905.46
3,27.31,-35.29,-1124.97,7921.88
3,7.04,32.36,-1104.77,7937.08
3,16.76,39.99,-1082.04,7932.37
3,-27.28,27.32,-1075.4,7926.23
3,-32.93,20.75,-1074.07,7918.77
3,-7.49,6.1,-1066.64,7908.4
3,-4.33,-1.64,-1089.39,7904.94
3,-7.31,-2.5,-1086.02,7902.48
3,-11.72,35.67,-1067.87,7901.57
3,15.27,-10.39,-1059.18,7898.29
3,-23.34,5.04,-1051.76,7907.61
3,-16.42,-4.67,-1058.3,7899.07
3,14.96,-5.54,-1057.86,7900.87
3,11.13,-12.54,-1066.48,7892.02
3,-16.32,16.59,-1045.45,7903.18
3,-6.31,4.03,-1059.35,7914.37
3,-23.21,-1.99,-1063.59,7905.09
3,-28.16,2.91,-1065.77,7902.76
3,18.83,26.31,-1052.13,7904.04
3,-3.62,-15.34,-1043.46,7888.89
3,16.55,14.35,-1031.78,7885.35
3,-47.5,-12.33,-1025.17,7878.16
3,-10.29,-4.29,-1016.0,7861.05
3,14.74,-7.03,-1015.02,7850.9
3,26.77,-19.43,-1014.15,7846.11
3,3.68,-2.92,-1017.69,7846.41
3,-22.02,20.23,-1007.82,7845.28
3,4.05,1.12,-1008.54,7838.55
3,9.32,8.5,-1017.66,7846.73
3,22.96,-15.73,-1008.64,7847.61
3,1.06,-29.9,-1012.29,7859.79
3,3.69,-29.08,-1008.93,7859.48
3,17.73,-6.55,-1008.58,7846.77
3,-18.48,3.39,-994.2,7852.44
3,10.42,2.97,-1010.36,7845.24
3,-5.56,14.38,-1014.43,7840.93
3,15.68,-17.01,-994.86,7835.09
3,-8.11,-28.69,-995.72,7826.16
3,-1.21,-4.03,-1006.85,7831.63
3,6.34,26.22,-989.26,7830.9
3,49.17,14.26,-993.54,7810.21
3,-8.97,27.07,-986.28,7803.58
3,-19.98,-43.65,-1005.71,7797.12
3,-10.27,13.12,-1008.17,7798.07
3,-4.99,-8.26,-1001.01,7794.81
3,-20.12,28.11,-1019.96,7790.79
3,-6.24,-14.12,-1052.29,7789.69
3,-35.91,-22.24,-1056.57,7782.16
3,-6.75,29.42,-1049.57,7769.42
3,10.88,-8.93,-1060.11,7759.46
3,-43.03,-17.17,-1056.08,7753.47
3,0.33,-1.57,-1062.08,7757.38
3,-26.59,-19.27,-1075.28,7755.53
3,-16.0,-16.69,-1071.89,7738.39
3,29.75,-12.35,-1070.81,7740.69
3,9.56,15.36,-1078.73,7739.63
3,-3.04,-0.82,-1071.79,7754.74
3,-19.06,-10.49,-1066.69,7750.82
3,15.54,17.12,-1078.12,7729.99
3,3.17,26.11,-1088.16,7737.2
3,-26.03,-6.02,-1078.02,7728.6
3,-41.02,12.08,-1084.23,7723.21
3,29.49,-0.04,-1092.63,7721.84
3,33.19,3.27,-1096.66,7724.62
3,25.47,8.41,-1100.77,7710.92
3,-13.15,19.11,-1110.58,7709.82
3,14.34,-19.8,-1109.49,7699.53
3,4.46,17.46,-1109.42,7711.54
3,-22.51,-17.85,-1078.56,7703.79
3,-16.8,-42.5,-1079.83,7696.87
3,-15.31,-5.71,-1089.87,7683.01
3,21.88,-26.64,-1091.78,7665.67
3,19.47,1.98,-1098.7,7663.92
3,30.27,8.64,-1097.52,7665.11
3,-34.72,-10.57,-1099.27,7668.16
3,11.92,1.9,-1109.39,7662.64
3,37.98,3.4,-1104.5,7670.77
3,-7.65,22.41,-1123.17,7664.58
3,-17.68,-7.66,-1111.62,7646.21
3,-55.4,11.38,-1101.61,7654.71
3,-14.31,-23.43,-1096.15,7663.44
3,-21.98,-19.76,-1083.88,7683.91
3,-1.6,-9.83,-1091.61,7679.02
3,-20.72,5.55,-1104.92,7679.62
3,-24.36,-15.8,-1101.29,7683.71
3,2.25,-4.38,-1112.95,7690.0
3,-14.51,-25.96,-1112.65,7674.51
3,-4.15,-49.83,-1117.71,7658.83
3,-10.64,18.39,-1114.77,7649.99
3,-5.5,-20.81,-1114.52,7645.33
3,-36.86,-13.88,-1119.84,7640.69
3,-0.91,-0.32,-1116.96,7635.53
3,-16.2,-3.22,-1127.97,7634.7
3,4.58,-14.67,-1130.47,7624.75
3,-2.94,-17.94,-1128.84,7635.89
3,-21.33,28.13,-1105.6,7643.43
3,2.17,3.75,-1104.61,7645.62
3,17.42,1.27,-1090.23,7631.51
3,-24.09,-3.46,-1106.48,7630.05
3,-9.28,-1.62,-1115.46,7633.49
3,-17.45,33.21,-1107.25,7618.19
3,-14.92,2.69,-1113.71,7616.75
3,0.98,6.51,-1095.39,7620.37
3,-8.82,39.54,-1089.88,7621.45
3,5.19,4.08,-1086.78,7618.03
3,40.57,-13.87,-1078.7,7618.97
3,-6.65,-7.36,-1079.26,7614.59
3,-31.35,-23.33,-1083.3,7614.06
3,-34.62,35.49,-1089.66,7597.04
3,-7.89,-2.84,-1086.44,7591.93
3,-18.01,-12.68,-1098.31,7589.03
3,15.73,17.68,-1080.02,7597.59
3,-33.61,28.22,-1077.99,7599.83
3,-3.98,-16.91,-1068.84,7577.47
3,-13.16,12.77,-1066.29,7580.1
3,-6.9,-6.86,-1057.3,7577.67
3,-11.18,-1.69,-1050.81,7569.53
3,-19.63,5.56,-1054.32,7562.15
3,-8.78,-19.97,-1067.07,7553.22
3,20.3,33.05,-1060.69,7546.37
3,34.83,4.81,-1072.71,7551.51
3,-18.0,-11.34,-1069.4,7550.23
3,24.71,18.84,-1074.58,7560.0
3,6.8,-2.69,-1061.19,7576.16
3,9.25,32.15,-1052.25,7573.03
3,-6.25,-30.55,-1048.12,7557.48
3,-13.33,18.52,-1044.09,7552.2
3,-23.87,-1.81,-1043.48,7532.26
3,27.56,10.31,-1038.1,7526.37
3,-0.27,-91.47,-1050.65,7517.76
3,-11.88,1.43,-1046.54,7505.52
3,17.09,13.62,-1040.09,7494.91
3,-1.01,22.42,-1052.25,7486.41
3,3.18,4.36,-1033.44,7484.48
3,51.02,33.67,-1034.09,7475.94
3,-4.35,23.91,-1039.15,7481.51
3,0.98,-3.04,-1046.72,7491.48
3,-2.1,20.38,-1045.36,7489.99
3,-13.7,18.57,-1036.64,7492.54
3,9.95,-41.95,-1050.71,7482.89
3,-9.65,-1.63,-1045.23,7477.84
3,-14.04,-15.38,-1035.99,7468.65
3,-1.44,-14.21,-1039.11,7475.12
3,1.68,-5.16,-1036.86,7465.93
3,-16.88,-10.91,-1028.7,7470.55
3,23.48,38.19,-1006.81,7453.7
3,22.97,-2.23,-1008.8,7453.17
3,-28.62,-3.94,-983.58,7441.91
3,24.14,8.13,-965.6,7439.02
3,27.27,39.61,-972.68,7445.58
3,8.03,-5.26,-976.8,7448.87
3,43.75,3.12,-963.72,7444.73
3,40.94,-53.88,-953.61,7434.89
3,-19.32,-7.78,-936.03,7443.63
3,17.29,-19.25,-931.57,7429.95
3,-7.0,4.0,-933.82,7439.02
3,-33.78,-10.47,-948.36,7430.65
3,13.82,-55.98,-952.21,7430.99
3,-28.34,37.27,-962.03,7438.27
3,15.13,-5.59,-969.0,7446.23
3,-31.37,53.44,-966.2,7458.11
3,-51.18,-36.45,-963.51,7468.4
3,2.16,15.51,-944.38,7473.65
3,17.91,17.85,-934.99,7479.26
3,-5.37,8.03,-933.37,7464.35
3,-16.86,12.08,-943.88,7463.91
3,-46.82,-14.39,-936.46,7459.03
3,38.38,-11.36,-946.34,7446.19
3,-27.45,7.85,-964.37,7437.42
3,-3.9,0.69,-964.27,7440.16
3,-24.87,22.99,-974.32,7442.78
3,-9.21,-24.51,-977.07,7433.1
3,1.19,-20.25,-974.24,7439.6
3,12.06,15.09,-971.3,7454.3
3,-12.47,-0.48,-977.21,7437.27
3,9.96,-17.56,-984.53,7428.73
3,-9.8,-16.47,-985.97,7420.45
3,-2.78,-44.54,-987.33,7430.92
3,-36.84,22.05,-976.64,7427.87
3,-24.04,9.26,-979.57,7420.32
3,5.57,28.68,-972.3,7416.61
3,26.21,-12.41,-988.5,7418.84
3,7.45,58.59,-997.26,7439.24
3,-20.55,-17.07,-1009.52,7433.39
3,5.52,5.52,-993.86,7439.93
3,-42.78,-15.16,-1001.4,7449.09
3,-1.16,0.04,-995.79,7435.01
3,17.17,-38.58,-993.78,7437.99
3,-3.22,-26.92,-986.35,7455.51
3,26.83,10.55,-977.79,7456.26
3,-28.63,-2.86,-986.65,7435.56
3,36.04,10.07,-993.97,7437.79
3,23.32,19.23,-987.98,7437.73
3,1.55,-37.82,-1013.74,7416.71
3,26.56,-15.44,-1021.81,7424.13
3,-24.26,-13.73,-1021.56,7424.34
3,10.23,15.06,-1009.24,7418.02
3,-28.19,-17.29,-1007.6,7417.0
3,2.1,16.4,-997.04,7418.97
3,5.89,-8.39,-988.31,7415.63
3,1.65,-1.28,-989.43,7407.52
3,-1.13,4.17,-986.19,7405.64
3,7.48,47.32,-986.4,7410.38
3,6.74,28.59,-985.28,7430.87
3,9.92,-34.5,-989.26,7432.88
3,29.79,-31.32,-961.52,7438.7
3,-13.54,5.64,-970.71,7439.33
3,-7.15,-38.97,-975.05,7439.91
3,16.82,0.62,-967.21,7445.6
3,-5.37,46.65,-977.2,7455.82
3,-0.22,14.02,-963.33,7448.72
3,15.5,-39.91,-957.82,7450.7
3,24.88,-0.29,-961.91,7442.89
3,-4.28,-27.1,-946.4,7435.8
3,7.48,8.03,-958.27,7433.67
3,-13.37,-26.31,-973.9,7446.83
3,-46.93,-23.57,-966.84,7440.87
3,-2.32,-5.26,-968.48,7438.43
3,-14.62,3.52,-984.98,7444.22
3,28.61,11.83,-982.29,7432.33
3,19.04,14.33,-984.48,7427.56
3,-12.53,-19.99,-990.45,7431.43
3,16.45,1.2,-977.07,7433.62
3,18.19,-22.41,-974.28,7432.39
3,24.29,-7.06,-968.49,7438.68
3,68.2,-13.69,-965.9,7425.24
3,-12.72,-4.52,-971.03,7417.18
3,17.16,-46.15,-970.76,7403.51
3,33.84,-23.0,-973.95,7384.12
3,21.33,7.41,-953.49,7374.01
3,2.77,-50.53,-942.14,7379.59
3,20.15,-21.6,-934.95,7376.32
3,30.84,-3.76,-927.05,7384.05
3,-13.57,-24.1,-916.28,7376.15
3,6.25,16.59,-926.22,7359.69
3,6.81,26.75,-941.47,7343.78
3,1.67,-16.89,-934.12,7351.16
3,28.86,0.07,-920.25,7348.57
3,17.15,14.57,-914.55,7342.63
3,7.76,17.97,-908.06,7312.85
3,-17.22,5.39,-913.82,7299.07
3,0.84,42.83,-911.51,7304.41
3,26.44,-5.48,-927.66,7306.16
3,6.49,0.11,-911.93,7304.03
3,2.42,-21.03,-900.65,7318.93
3,-5.82,-11.38,-905.63,7302.53
3,34.94,-7.15,-902.77,7295.08
3,12.68,17.37,-894.56,7290.78
3,12.01,23.62,-888.4,7304.35
3,10.62,15.77,-890.25,7321.17
3,-28.61,7.81,-900.14,7313.93
3,-14.22,-48.85,-890.04,7314.35
3,-14.53,0.36,-905.05,7296.5
3,23.25,-8.89,-904.29,7293.52
3,15.38,14.76,-898.8,7279.65
3,-0.96,-21.87,-892.79,7269.61
3,0.41,13.38,-873.65,7279.1
3,-3.79,10.25,-858.26,7265.21
3,45.7,32.37,-870.23,7266.94
3,34.4,14.32,-853.7,7251.58
3,-16.13,-7.15,-855.63,7235.27
3,11.49,-9.55,-851.26,7245.42
3,15.28,-4.9,-846.68,7239.31
3,-7.98,-41.27,-849.49,7244.83
3,-44.02,-21.17,-857.98,7244.81
3,11.19,17.04,-862.65,7231.21
3,-2.41,-2.93,-853.4,7221.39
3,-14.77,-27.98,-844.83,7215.88
3,-17.63,-28.73,-837.03,7199.84
3,11.12,-6.4,-856.97,7199.42
3,-19.67,-5.16,-845.13,7176.33
3,-2.47,3.03,-841.67,7161.73
3,-36.39,-17.75,-845.41,7170.5
3,18.25,1.3,-865.96,7148.31
3,-1.42,-17.77,-875.61,7158.01
3,2.94,-3.61,-879.21,7155.36
3,-5.13,-8.65,-865.94,7162.29
3,7.37,-18.09,-867.52,7143.53
3,27.9,6.84,-867.4,7141.14
3,4.99,-12.45,-855.89,7143.56
3,-4.33,-27.22,-868.78,7121.65
3,-40.53,21.39,-878.4,7129.47
3,2.19,0.39,-875.9,7127.51
3,7.89,-5.33,-864.24,7114.23
3,47.54,9.62,-865.31,7101.11
3,5.42,9.45,-882.89,7092.52
3,31.61,-19.94,-880.63,7081.9
3,-3.14,-4.94,-892.0,7094.0
3,-12.59,16.6,-906.6,7103.94
3,-22.35,16.57,-896.2,7110.47
3,5.06,-2.68,-879.54,7109.01
3,-17.24,12.93,-882.57,7115.15
3,-27.29,-23.72,-873.51,7107.03
3,-28.49,-11.49,-868.67,7106.59
3,-14.2,34.76,-857.9,7117.06
3,12.95,-7.76,-849.05,7110.5
3,21.1,7.18,-863.63,7109.96
3,-20.73,19.56,-859.17,7106.48
3,0.58,3.36,-852.6,7101.26
3,-12.01,-22.41,-839.17,7097.56
3,-18.69,-7.16,-851.26,7092.94
3,-17.46,17.9,-839.51,7118.4
3,-8.36,35.87,-835.23,7118.21
3,-0.8,-25.02,-818.28,7111.57
3,-0.63,-31.8,-798.91,7110.79
3,-16.16,-30.43,-786.34,7107.87
3,8.48,-17.75,-802.16,7129.53
3,-12.89,32.16,-788.83,7125.35
3,11.75,-12.16,-793.22,7129.79
3,-29.4,-17.62,-789.26,7131.15
3,-2.01,-9.04,-783.17,7139.89
3,3.13,21.18,-804.28,7131.06
3,8.55,-14.48,-805.83,7126.0
3,-7.76,24.18,-822.2,7117.73
3,43.62,-16.52,-821.43,7129.08
3,-26.11,0.06,-827.13,7122.79
3,-29.53,-10.89,-810.76,7128.13
3,15.01,-8.22,-802.75,7123.74
3,9.14,22.67,-801.57,7137.05
3,46.94,-2.69,-788.76,7128.51
3,29.36,0.44,-794.61,7119.42
3,-3.52,-6.36,-805.24,7130.36
3,24.71,17.58,-808.64,7132.17
3,-11.74,3.4,-815.8,7134.07
3,-9.9,-21.55,-807.15,7128.78
3,-33.54,17.59,-807.2,7130.04
3,4.13,6.99,-805.4,7111.05
3,6.62,-6.42,-805.26,7107.54
3,-1.93,1.18,-814.43,7104.5
3,-10.0,17.08,-803.17,7084.31
3,14.51,-27.01,-815.0,7077.03
3,-24.88,-8.97,-816.11,7058.07
3,7.33,27.41,-821.77,7035.54
3,24.26,-7.67,-810.78,7061.13
3,22.82,14.87,-805.7,7038.56
3,13.43,8.68,-811.45,7023.68
3,-2.49,5.69,-809.1,7014.9
3,-4.66,7.6,-821.83,7004.87
3,18.76,14.13,-809.88,6989.5
3,35.91,-15.1,-818.18,6987.04
3,-4.63,31.31,-836.39,6980.24
3,-0.69,35.21,-836.77,6978.54
3,12.89,-15.64,-847.77,6974.87
3,-12.37,-9.94,-853.72,6980.82
3,-3.99,-1.5,-854.88,6981.23
3,22.18,35.07,-858.59,7008.14
3,-3.94,14.73,-851.29,7000.97
3,15.95,-13.76,-851.55,7003.84
3,10.65,-3.76,-849.26,7014.51
3,-21.98,11.14,-839.97,7026.56
3,10.55,18.28,-835.21,7015.81
3,10.45,21.17,-831.34,7028.67
3,7.93,9.38,-832.28,7020.73
3,-18.02,-3.84,-835.25,7019.07
3,-12.43,4.0,-835.28,7011.04
3,-11.16,-6.83,-835.98,6995.19
3,25.9,-4.4,-838.84,6974.62
3,21.74,14.13,-836.72,6994.75
3,-6.18,-0.22,-827.6,6986.45
3,5.63,-17.48,-850.96,6984.48
3,22.24,-29.22,-849.92,6970.14
3,-10.82,17.16,-841.31,6974.91
3,-15.91,-5.0,-836.34,6983.18
3,29.34,11.33,-843.3,6971.15
3,5.07,-46.77,-832.9,6969.09
3,21.09,12.95,-836.39,6966.18
3,7.38,34.26,-837.28,6954.6
3,10.78,-10.98,-846.64,6968.11
3,-20.99,4.45,-843.46,6961.97
3,-10.78,11.6,-843.14,6957.71
3,-36.65,-12.77,-838.14,6932.07
3,-22.55,-26.72,-863.72,6910.87
3,5.99,27.85,-871.36,6907.52
3,-9.05,-21.46,-853.44,6914.51
3,-19.56,31.74,-862.48,6906.76
3,25.64,15.73,-880.64,6890.73
3,-29.79,-37.79,-891.12,6889.7
3,7.93,46.18,-887.09,6890.29
3,25.52,29.69,-893.72,6884.69
3,-15.24,29.95,-908.58,6854.38
3,-12.07,-30.84,-908.79,6850.0
3,27.43,36.01,-904.4,6850.5
3,-22.26,-28.67,-913.34,6836.81
3,-5.38,-16.1,-891.01,6857.6
3,-29.28,4.88,-897.64,6859.94
3,0.59,-6.03,-917.61,6842.87
3,-21.39,-6.04,-916.55,6850.4
3,7.56,-7.27,-921.22,6845.3
3,16.16,21.96,-929.18,6828.42
3,2.13,-14.74,-930.49,6828.91
3,-1.5,20.83,-928.59,6832.15
3,-8.86,-2.26,-932.26,6825.41
3,26.6,21.67,-917.45,6819.37
3,12.59,-6.94,-927.13,6814.8
3,-23.0,59.01,-928.93,6815.63
3,-23.86,-27.16,-932.42,6802.77
3,3.54,-10.63,-912.25,6803.35
3,23.49,12.44,-904.69,6809.59
3,20.86,-14.08,-906.47,6822.18
3,4.6,4.45,-896.4,6833.76
3,1.76,-27.31,-910.45,6829.61
3,34.13,22.1,-917.77,6825.42
3,-11.8,15.87,-905.9,6839.96
3,26.75,-27.14,-902.79,6827.08
3,-8.25,-15.35,-913.43,6817.81
3,-8.28,29.75,-937.31,6810.42
3,18.7,-38.79,-920.83,6799.91
3,23.53,22.79,-931.77,6801.42
3,15.1,-22.33,-938.35,6777.55
3,10.71,-21.79,-933.83,6768.62
3,-2.53,-25.45,-923.67,6763.51
3,-15.13,-21.58,-935.23,6761.89
3,5.28,20.79,-909.46,6762.39
3,26.21,-4.64,-907.97,6758.94
3,4.24,-16.88,-903.19,6752.45
3,31.94,-8.46,-928.37,6764.26
3,-11.77,-31.39,-917.03,6757.5
3,-20.6,1.18,-905.1,6758.62
3,61.26,16.37,-901.31,6758.53
3,14.33,-9.84,-893.28,6767.9
3,11.21,-42.28,-889.08,6762.66
3,-11.95,29.43,-898.17,6748.91
3,-18.68,-7.52,-917.13,6739.92
3,29.48,-42.3,-914.11,6740.88
3,-1.24,-7.04,-920.26,6745.72
3,2.62,2.12,-931.67,6743.22
3,-2.06,-10.99,-934.82,6725.6
3,5.28,43.02,-937.79,6722.5
3,8.82,-25.68,-931.89,6702.39
3,-5.9,-17.07,-934.75,6716.03
3,33.9,-8.26,-938.41,6707.01
3,15.79,-8.56,-930.47,6687.97
3,-31.11,-9.91,-909.7,6686.31
3,0.52,6.72,-907.84,6689.92
3,4.71,-7.33,-911.92,6685.87
3,9.22,31.67,-901.28,6688.55
3,35.44,17.42,-903.35,6694.73
3,-1.12,-14.36,-906.78,6689.91
3,26.84,-13.14,-908.93,6669.43
3,-11.04,19.24,-909.71,6656.52
3,-22.87,16.39,-902.14,6651.85
3,11.82,1.11,-904.23,6648.22
3,8.62,10.14,-913.88,6642.17
3,18.38,0.24,-928.51,6641.84
3,-19.02,-5.02,-922.33,6650.67
3,-7.95,3.63,-911.19,6658.78
3,-25.57,11.4,-923.81,6655.11
3,5.34,10.02,-918.5,6651.95
3,4.63,-14.53,-895.61,6659.03
3,8.34,-0.41,-895.09,6659.77
3,-3.99,-6.73,-910.04,6649.05
3,-26.91,27.6,-920.13,6649.86
3,-20.63,-1.54,-922.17,6646.97
3,-33.79,19.0,-911.98,6664.52
3,39.25,22.64,-917.32,6662.59
3,4.84,23.89,-924.47,6654.88
3,0.73,-9.52,-917.55,6666.26
3,5.58,-9.59,-916.21,6644.05
3,12.89,-2.64,-930.93,6635.36
3,11.61,33.33,-935.74,6616.99
3,3.33,-6.32,-925.95,6616.59
3,-12.17,1.33,-928.69,6630.62
3,-0.82,11.34,-921.72,6613.15
3,17.22,3.22,-926.36,6602.26
3,7.79,5.69,-924.67,6595.94
3,-12.46,-17.47,-925.23,6597.21
3,-13.64,1.42,-922.4,6595.16
3,11.3,19.73,-932.1,6573.38
3,19.89,23.27,-946.86,6557.14
3,1.95,-11.55,-953.9,6553.31
3,31.3,-15.72,-930.17,6559.52
3,-21.61,13.15,-923.61,6555.88
3,-16.24,3.09,-922.21,6552.37
3,-21.58,18.93,-916.01,6545.35
3,-15.28,1.37,-909.74,6548.41
3,-0.15,19.85,-900.53,6572.37
3,4.26,-28.35,-887.46,6581.13
3,-16.43,-3.36,-895.87,6588.29
3,-33.89,-18.13,-913.77,6566.11
3,-13.65,17.93,-926.76,6583.08
3,-31.3,-27.27,-920.83,6584.13
3,22.32,-12.86,-933.9,6573.68
3,20.16,-20.38,-937.02,6556.43
3,-15.18,25.84,-935.67,6553.45
3,-19.2,-15.72,-918.14,6536.14
3,-10.54,-9.08,-916.11,6540.09
3,-7.27,45.81,-927.5,6532.4
3,23.9,-26.05,-933.2,6524.87
3,3.55,9.09,-930.68,6534.94
3,60.12,-46.86,-928.17,6537.11
3,-1.13,-14.45,-932.07,6530.58
3,39.84,19.91,-951.89,6521.26
3,14.16,3.65,-958.59,6519.75
3,23.58,-10.44,-949.53,6493.65
3,-22.57,-3.27,-947.59,6491.56
3,5.22,11.25,-949.83,6484.79
3,-1.57,-1.15,-944.64,6492.57
3,-22.26,24.7,-933.09,6485.27
3,19.68,-3.56,-936.12,6475.25
3,-15.31,26.71,-959.95,6470.95
3,-13.82,22.06,-959.81,6475.87
3,38.95,20.09,-968.88,6487.0
3,-34.25,-5.23,-976.16,6469.94
3,-10.83,-7.2,-966.44,6449.47
3,-27.26,3.88,-958.95,6459.52
3,39.21,6.47,-970.39,6445.42
3,30.85,29.53,-955.54,6428.74
3,-3.95,-10.43,-946.8,6439.1
3,-2.09,-41.94,-939.93,6438.51
3,10.84,5.86,-952.46,6426.86
3,25.88,-20.83,-967.0,6423.38
3,26.51,-8.79,-976.23,6411.28
3,0.88,-32.52,-986.09,6396.53
3,9.36,-35.6,-1003.44,6397.73
3,43.15,-1.9,-1017.96,6399.04
3,-4.66,9.7,-1039.42,6398.68
3,44.78,12.5,-1055.92,6394.58
3,21.98,7.89,-1059.52,6392.01
3,26.51,-16.95,-1058.12,6387.3
3,-3.86,-3.69,-1074.55,6397.58
3,-6.72,16.12,-1067.32,6383.87
3,13.21,1.58,-1057.29,6357.15
3,-21.94,36.08,-1062.28,6350.03
3,-11.02,-12.31,-1066.92,6342.67
3,4.17,-25.17,-1072.68,6354.09
3,-18.56,-27.69,-1063.77,6351.38
3,-7.66,-28.36,-1049.29,6350.72
3,-46.49,16.21,-1039.87,6367.73
3,-38.44,33.79,-1056.15,6343.57
3,-10.55,5.66,-1053.76,6343.07
3,5.35,1.31,-1046.75,6320.21
3,22.86,-4.47,-1048.33,6299.49
3,-31.58,21.88,-1056.26,6286.78
3,4.91,-27.75,-1063.41,6279.84
3,15.55,1.73,-1074.4,6288.5
3,12.32,-7.01,-1073.13,6318.34
3,-48.65,-49.36,-1083.1,6312.74
3,-16.74,1.9,-1068.02,6319.39
